cycle,phase,step,t_ms,pause_no,servo6_q_target,servo6_q_measured,servo6_q_delta,servo7_q_target,servo7_q_measured,servo7_q_delta,servo8_q_target,servo8_q_measured,servo8_q_delta,servo9_q_target,servo9_q_measured,servo9_q_delta,middle_det_bit,index_det_bit
0,MOVE,439,9171.6,-1,0.89,0.84991,0.04009,0.5,0.51818,-0.01818,0.89,0.84642,0.04358,0.5,0.48549,0.01451,0,0
0,MOVE,440,9192.1,-1,0.895,0.84991,0.04509,0.5,0.51818,-0.01818,0.895,0.8499,0.0451,0.5,0.48743,0.01257,0,0
0,MOVE,441,9213.3,-1,0.9,0.8534,0.0466,0.5,0.51818,-0.01818,0.9,0.85165,0.04835,0.5,0.49903,0.00097,0,0
0,PAUSE,442,9234.6,8,0.9,0.86387,0.03613,0.5,0.51818,-0.01818,0.9,0.85165,0.04835,0.5,0.4971,0.0029,0,0
0,PAUSE,443,9256.4,8,0.9,0.86562,0.03438,0.5,0.51818,-0.01818,0.9,0.85687,0.04313,0.5,0.48743,0.01257,0,0
0,PAUSE,444,9277.2,8,0.9,0.86213,0.03787,0.5,0.52316,-0.02316,0.9,0.85339,0.04661,0.5,0.48549,0.01451,0,0
0,PAUSE,445,9298.6,8,0.9,0.86562,0.03438,0.5,0.51652,-0.01652,0.9,0.85513,0.04487,0.5,0.48743,0.01257,0,1
0,PAUSE,446,9318.1,8,0.9,0.8726,0.0274,0.5,0.51818,-0.01818,0.9,0.85513,0.04487,0.5,0.49903,0.00097,0,0
0,PAUSE,447,9339.0,8,0.9,0.88133,0.01867,0.5,0.51652,-0.01652,0.9,0.85513,0.04487,0.5,0.49903,0.00097,0,0
0,PAUSE,448,9360.7,8,0.9,0.88133,0.01867,0.5,0.51818,-0.01818,0.9,0.85861,0.04139,0.5,0.48743,0.01257,0,0
0,PAUSE,449,9382.3,8,0.9,0.88482,0.01518,0.5,0.51652,-0.01652,0.9,0.86209,0.03791,0.5,0.4913,0.0087,0,0
0,PAUSE,450,9404.2,8,0.9,0.8918,0.0082,0.5,0.51818,-0.01818,0.9,0.86209,0.03791,0.5,0.5087,-0.0087,0,0
0,PAUSE,451,9423.2,8,0.9,0.88831,0.01169,0.5,0.51818,-0.01818,0.9,0.86383,0.03617,0.5,0.50484,-0.00484,0,0
0,PAUSE,452,9443.4,8,0.9,0.89703,0.00297,0.5,0.51818,-0.01818,0.9,0.86558,0.03442,0.5,0.5029,-0.0029,0,0
0,PAUSE,453,9465.3,8,0.9,0.89703,0.00297,0.5,0.51818,-0.01818,0.9,0.86558,0.03442,0.5,0.4971,0.0029,0,0
0,PAUSE,454,9486.2,8,0.9,0.8918,0.0082,0.5,0.51818,-0.01818,0.9,0.86732,0.03268,0.5,0.49516,0.00484,0,0
0,PAUSE,455,9508.0,8,0.9,0.89529,0.00471,0.5,0.51984,-0.01984,0.9,0.86906,0.03094,0.5,0.49323,0.00677,0,0
0,PAUSE,456,9526.0,8,0.9,0.89878,0.00122,0.5,0.51652,-0.01652,0.9,0.86558,0.03442,0.5,0.4913,0.0087,0,0
0,PAUSE,457,9546.4,8,0.9,0.90401,-0.00401,0.5,0.51818,-0.01818,0.9,0.86558,0.03442,0.5,0.48936,0.01064,0,0
0,PAUSE,458,9568.1,8,0.9,0.89005,0.00995,0.5,0.51818,-0.01818,0.9,0.86558,0.03442,0.5,0.47776,0.02224,0,0
0,PAUSE,459,9589.4,8,0.9,0.89354,0.00646,0.5,0.51818,-0.01818,0.9,0.86558,0.03442,0.5,0.48356,0.01644,0,0
0,PAUSE,460,9612.9,8,0.9,0.8918,0.0082,0.5,0.51818,-0.01818,0.9,0.86558,0.03442,0.5,0.48743,0.01257,0,1
0,PAUSE,461,9630.4,8,0.9,0.8918,0.0082,0.5,0.51984,-0.01984,0.9,0.86558,0.03442,0.5,0.48356,0.01644,0,1
0,PAUSE,462,9651.6,8,0.9,0.89354,0.00646,0.5,0.51486,-0.01486,0.9,0.86383,0.03617,0.5,0.48356,0.01644,0,1
0,PAUSE,463,9674.8,8,0.9,0.8918,0.0082,0.5,0.51818,-0.01818,0.9,0.86906,0.03094,0.5,0.48743,0.01257,0,1
0,PAUSE,464,9692.4,8,0.9,0.90052,-0.00052,0.5,0.51652,-0.01652,0.9,0.86732,0.03268,0.5,0.48356,0.01644,0,1
0,PAUSE,465,9714.0,8,0.9,0.8918,0.0082,0.5,0.51652,-0.01652,0.9,0.86558,0.03442,0.5,0.48162,0.01838,0,1
0,PAUSE,466,9734.4,8,0.9,0.90052,-0.00052,0.5,0.51818,-0.01818,0.9,0.86558,0.03442,0.5,0.48356,0.01644,0,1
0,PAUSE,467,9756.3,8,0.9,0.89005,0.00995,0.5,0.51818,-0.01818,0.9,0.86558,0.03442,0.5,0.48936,0.01064,0,1
0,PAUSE,468,9776.8,8,0.9,0.8918,0.0082,0.5,0.51652,-0.01652,0.9,0.86558,0.03442,0.5,0.48743,0.01257,0,1
0,PAUSE,469,9798.2,8,0.9,0.8918,0.0082,0.5,0.51652,-0.01652,0.9,0.86558,0.03442,0.5,0.48162,0.01838,0,1
0,PAUSE,470,9818.1,8,0.9,0.90052,-0.00052,0.5,0.51818,-0.01818,0.9,0.86383,0.03617,0.5,0.48356,0.01644,0,1
0,PAUSE,471,9838.7,8,0.9,0.89354,0.00646,0.5,0.51984,-0.01984,0.9,0.86732,0.03268,0.5,0.4913,0.0087,0,1
0,PAUSE,472,9861.0,8,0.9,0.89354,0.00646,0.5,0.51818,-0.01818,0.9,0.86558,0.03442,0.5,0.48356,0.01644,0,1
0,PAUSE,473,9884.3,8,0.9,0.89354,0.00646,0.5,0.51652,-0.01652,0.9,0.86383,0.03617,0.5,0.48356,0.01644,0,1
0,PAUSE,474,9902.0,8,0.9,0.89529,0.00471,0.5,0.51818,-0.01818,0.9,0.86558,0.03442,0.5,0.48356,0.01644,0,1
0,PAUSE,475,9923.3,8,0.9,0.9075,-0.0075,0.5,0.51652,-0.01652,0.9,0.86383,0.03617,0.5,0.48936,0.01064,0,1
0,PAUSE,476,9944.1,8,0.9,0.9075,-0.0075,0.5,0.51652,-0.01652,0.9,0.86732,0.03268,0.5,0.48356,0.01644,0,1
0,PAUSE,477,9964.2,8,0.9,0.90401,-0.00401,0.5,0.51818,-0.01818,0.9,0.86732,0.03268,0.5,0.49516,0.00484,0,0
0,PAUSE,478,9984.6,8,0.9,0.90052,-0.00052,0.5,0.5215,-0.0215,0.9,0.86383,0.03617,0.5,0.47776,0.02224,0,0
0,PAUSE,479,10005.6,8,0.9,0.89878,0.00122,0.5,0.52316,-0.02316,0.9,0.86383,0.03617,0.5,0.49516,0.00484,0,0
0,PAUSE,480,10026.7,8,0.9,0.89878,0.00122,0.5,0.51818,-0.01818,0.9,0.86558,0.03442,0.5,0.48356,0.01644,0,0
0,PAUSE,481,10046.6,8,0.9,0.89878,0.00122,0.5,0.51818,-0.01818,0.9,0.86558,0.03442,0.5,0.48356,0.01644,0,0
0,MOVE,482,10067.7,-1,0.905,0.90227,0.00273,0.5,0.51818,-0.01818,0.905,0.86558,0.03942,0.5,0.48356,0.01644,0,1
0,MOVE,483,10088.0,-1,0.91,0.90052,0.00948,0.5,0.51818,-0.01818,0.91,0.86383,0.04617,0.5,0.48356,0.01644,0,1
0,MOVE,484,10110.1,-1,0.915,0.90052,0.01448,0.5,0.51984,-0.01984,0.915,0.86558,0.04942,0.5,0.49516,0.00484,0,0
0,MOVE,485,10130.8,-1,0.92,0.89878,0.02122,0.5,0.51818,-0.01818,0.92,0.86558,0.05442,0.5,0.48549,0.01451,0,0
0,MOVE,486,10151.0,-1,0.925,0.90227,0.02273,0.5,0.51984,-0.01984,0.925,0.86383,0.06117,0.5,0.48356,0.01644,0,0
0,MOVE,487,10171.5,-1,0.93,0.90401,0.02599,0.5,0.51652,-0.01652,0.93,0.86383,0.06617,0.5,0.4913,0.0087,0,0
0,MOVE,488,10194.1,-1,0.935,0.89878,0.03622,0.5,0.51652,-0.01652,0.935,0.86383,0.07117,0.5,0.4913,0.0087,0,0
0,MOVE,489,10214.4,-1,0.94,0.89878,0.04122,0.5,0.51818,-0.01818,0.94,0.86383,0.07617,0.5,0.49516,0.00484,0,0
0,MOVE,490,10234.3,-1,0.945,0.90052,0.04448,0.5,0.51652,-0.01652,0.945,0.86732,0.07768,0.5,0.48356,0.01644,0,0
0,MOVE,491,10255.6,-1,0.95,0.89878,0.05122,0.5,0.51652,-0.01652,0.95,0.8708,0.0792,0.5,0.48356,0.01644,0,0
0,PAUSE,492,10276.8,9,0.95,0.91099,0.03901,0.5,0.51652,-0.01652,0.95,0.86558,0.08442,0.5,0.48743,0.01257,0,1
0,PAUSE,493,10297.1,9,0.95,0.89878,0.05122,0.5,0.51818,-0.01818,0.95,0.86383,0.08617,0.5,0.48549,0.01451,0,1
0,PAUSE,494,10317.9,9,0.95,0.90052,0.04948,0.5,0.51486,-0.01486,0.95,0.86558,0.08442,0.5,0.48356,0.01644,0,1
0,PAUSE,495,10338.5,9,0.95,0.90052,0.04948,0.5,0.51818,-0.01818,0.95,0.86906,0.08094,0.5,0.48549,0.01451,0,1
0,PAUSE,496,10360.6,9,0.95,0.90227,0.04773,0.5,0.51818,-0.01818,0.95,0.86906,0.08094,0.5,0.4913,0.0087,0,1
0,PAUSE,497,10381.7,9,0.95,0.91274,0.03726,0.5,0.51818,-0.01818,0.95,0.86558,0.08442,0.5,0.48549,0.01451,0,1
0,PAUSE,498,10401.4,9,0.95,0.90925,0.04075,0.5,0.51818,-0.01818,0.95,0.86558,0.08442,0.5,0.50097,-0.00097,0,0
0,PAUSE,499,10425.4,9,0.95,0.89354,0.05646,0.5,0.51652,-0.01652,0.95,0.86558,0.08442,0.5,0.49903,0.00097,0,0
0,PAUSE,500,10444.5,9,0.95,0.91449,0.03551,0.5,0.51652,-0.01652,0.95,0.86558,0.08442,0.5,0.50097,-0.00097,0,0
0,PAUSE,501,10463.7,9,0.95,0.91798,0.03202,0.5,0.51652,-0.01652,0.95,0.86732,0.08268,0.5,0.49323,0.00677,0,0
0,PAUSE,502,10485.8,9,0.95,0.91623,0.03377,0.5,0.5215,-0.0215,0.95,0.86383,0.08617,0.5,0.48743,0.01257,0,0
0,PAUSE,503,10507.5,9,0.95,0.91798,0.03202,0.5,0.51652,-0.01652,0.95,0.86383,0.08617,0.5,0.4971,0.0029,0,0
0,PAUSE,504,10525.7,9,0.95,0.91798,0.03202,0.5,0.51818,-0.01818,0.95,0.86558,0.08442,0.5,0.49516,0.00484,0,0
0,PAUSE,505,10546.1,9,0.95,0.91972,0.03028,0.5,0.51818,-0.01818,0.95,0.86383,0.08617,0.5,0.50097,-0.00097,0,0
0,PAUSE,506,10568.8,9,0.95,0.91972,0.03028,0.5,0.51818,-0.01818,0.95,0.86732,0.08268,0.5,0.49516,0.00484,0,0
0,PAUSE,507,10588.4,9,0.95,0.93019,0.01981,0.5,0.51652,-0.01652,0.95,0.86906,0.08094,0.5,0.49323,0.00677,0,0
0,PAUSE,508,10609.7,9,0.95,0.92496,0.02504,0.5,0.51652,-0.01652,0.95,0.87602,0.07398,0.5,0.49323,0.00677,0,1
0,PAUSE,509,10631.7,9,0.95,0.92147,0.02853,0.5,0.51652,-0.01652,0.95,0.87428,0.07572,0.5,0.4971,0.0029,0,1
0,PAUSE,510,10655.2,9,0.95,0.92147,0.02853,0.5,0.51652,-0.01652,0.95,0.87602,0.07398,0.5,0.48936,0.01064,0,1
0,PAUSE,511,10672.4,9,0.95,0.92147,0.02853,0.5,0.51486,-0.01486,0.95,0.87602,0.07398,0.5,0.4913,0.0087,0,1
0,PAUSE,512,10693.2,9,0.95,0.92147,0.02853,0.5,0.51652,-0.01652,0.95,0.87776,0.07224,0.5,0.48743,0.01257,0,1
0,PAUSE,513,10713.9,9,0.95,0.92845,0.02155,0.5,0.51652,-0.01652,0.95,0.87951,0.07049,0.5,0.48356,0.01644,0,1
0,PAUSE,514,10734.8,9,0.95,0.92845,0.02155,0.5,0.51818,-0.01818,0.95,0.88299,0.06701,0.5,0.48356,0.01644,0,1
0,PAUSE,515,10755.1,9,0.95,0.93368,0.01632,0.5,0.51652,-0.01652,0.95,0.88473,0.06527,0.5,0.48549,0.01451,0,1
0,PAUSE,516,10775.7,9,0.95,0.93194,0.01806,0.5,0.51984,-0.01984,0.95,0.88299,0.06701,0.5,0.48356,0.01644,0,1
0,PAUSE,517,10797.4,9,0.95,0.9267,0.0233,0.5,0.51652,-0.01652,0.95,0.88299,0.06701,0.5,0.48356,0.01644,0,1
0,PAUSE,518,10817.7,9,0.95,0.92496,0.02504,0.5,0.51818,-0.01818,0.95,0.88473,0.06527,0.5,0.48356,0.01644,0,1
0,PAUSE,519,10840.3,9,0.95,0.92496,0.02504,0.5,0.51652,-0.01652,0.95,0.88647,0.06353,0.5,0.48356,0.01644,0,1
0,PAUSE,520,10860.8,9,0.95,0.92321,0.02679,0.5,0.5215,-0.0215,0.95,0.88473,0.06527,0.5,0.48162,0.01838,0,1
0,PAUSE,521,10880.8,9,0.95,0.9267,0.0233,0.5,0.51984,-0.01984,0.95,0.88473,0.06527,0.5,0.48356,0.01644,0,1
0,PAUSE,522,10903.1,9,0.95,0.93717,0.01283,0.5,0.51652,-0.01652,0.95,0.88647,0.06353,0.5,0.48936,0.01064,0,1
0,PAUSE,523,10922.7,9,0.95,0.9267,0.0233,0.5,0.51984,-0.01984,0.95,0.88821,0.06179,0.5,0.48162,0.01838,0,1
0,PAUSE,524,10942.1,9,0.95,0.93892,0.01108,0.5,0.51652,-0.01652,0.95,0.88473,0.06527,0.5,0.4913,0.0087,0,1
0,PAUSE,525,10963.5,9,0.95,0.93019,0.01981,0.5,0.51818,-0.01818,0.95,0.88647,0.06353,0.5,0.48356,0.01644,0,1
0,PAUSE,526,10984.5,9,0.95,0.93019,0.01981,0.5,0.51818,-0.01818,0.95,0.88647,0.06353,0.5,0.48356,0.01644,0,1
0,PAUSE,527,11006.0,9,0.95,0.94066,0.00934,0.5,0.51652,-0.01652,0.95,0.88473,0.06527,0.5,0.49323,0.00677,0,1
0,PAUSE,528,11029.0,9,0.95,0.9459,0.0041,0.5,0.51652,-0.01652,0.95,0.88647,0.06353,0.5,0.48356,0.01644,0,1
0,PAUSE,529,11047.6,9,0.95,0.94241,0.00759,0.5,0.51818,-0.01818,0.95,0.88647,0.06353,0.5,0.48356,0.01644,0,1
0,PAUSE,530,11067.9,9,0.95,0.9459,0.0041,0.5,0.51652,-0.01652,0.95,0.88473,0.06527,0.5,0.48162,0.01838,0,1
0,PAUSE,531,11088.2,9,0.95,0.94764,0.00236,0.5,0.51818,-0.01818,0.95,0.88473,0.06527,0.5,0.48356,0.01644,0,1
0,MOVE,532,11110.1,-1,0.955,0.93194,0.02306,0.5,0.5215,-0.0215,0.955,0.88473,0.07027,0.5,0.48356,0.01644,0,1
0,MOVE,533,11132.0,-1,0.96,0.93194,0.02806,0.5,0.51818,-0.01818,0.96,0.88647,0.07353,0.5,0.48743,0.01257,0,1
0,MOVE,534,11151.5,-1,0.965,0.94066,0.02434,0.5,0.51818,-0.01818,0.965,0.88647,0.07853,0.5,0.48356,0.01644,0,1
0,MOVE,535,11175.1,-1,0.97,0.93368,0.03632,0.5,0.51984,-0.01984,0.97,0.88647,0.08353,0.5,0.48162,0.01838,0,1
0,MOVE,536,11194.8,-1,0.975,0.93019,0.04481,0.5,0.51818,-0.01818,0.975,0.88473,0.09027,0.5,0.48356,0.01644,0,1
0,MOVE,537,11216.5,-1,0.98,0.93368,0.04632,0.5,0.51818,-0.01818,0.98,0.88647,0.09353,0.5,0.48356,0.01644,0,1
0,MOVE,538,11235.8,-1,0.985,0.94066,0.04434,0.5,0.51818,-0.01818,0.985,0.88647,0.09853,0.5,0.49516,0.00484,0,1
0,MOVE,539,11255.1,-1,0.99,0.94764,0.04236,0.5,0.51652,-0.01652,0.99,0.88647,0.10353,0.5,0.48356,0.01644,0,1
0,MOVE,540,11279.3,-1,0.995,0.94241,0.05259,0.5,0.51652,-0.01652,0.995,0.88647,0.10853,0.5,0.48356,0.01644,0,1
0,MOVE,541,11299.0,-1,1.0,0.94939,0.05061,0.5,0.51818,-0.01818,1.0,0.88647,0.11353,0.5,0.49323,0.00677,0,1
0,PAUSE,542,11318.4,10,1.0,0.95288,0.04712,0.5,0.51652,-0.01652,1.0,0.88647,0.11353,0.5,0.48356,0.01644,0,1
0,PAUSE,543,11339.7,10,1.0,0.95288,0.04712,0.5,0.51818,-0.01818,1.0,0.88821,0.11179,0.5,0.48356,0.01644,0,1
0,PAUSE,544,11360.5,10,1.0,0.95113,0.04887,0.5,0.5215,-0.0215,1.0,0.88473,0.11527,0.5,0.48356,0.01644,0,1
0,PAUSE,545,11382.2,10,1.0,0.96161,0.03839,0.5,0.51818,-0.01818,1.0,0.88473,0.11527,0.5,0.4913,0.0087,0,1
0,PAUSE,546,11401.8,10,1.0,0.95637,0.04363,0.5,0.51984,-0.01984,1.0,0.88473,0.11527,0.5,0.48743,0.01257,0,1
0,PAUSE,547,11424.1,10,1.0,0.97033,0.02967,0.5,0.51818,-0.01818,1.0,0.88647,0.11353,0.5,0.49323,0.00677,0,1
0,PAUSE,548,11444.1,10,1.0,0.95986,0.04014,0.5,0.51818,-0.01818,1.0,0.88821,0.11179,0.5,0.49516,0.00484,0,1
0,PAUSE,549,11464.3,10,1.0,0.96859,0.03141,0.5,0.51652,-0.01652,1.0,0.88473,0.11527,0.5,0.4971,0.0029,0,1
0,PAUSE,550,11486.5,10,1.0,0.96335,0.03665,0.5,0.51652,-0.01652,1.0,0.88647,0.11353,0.5,0.48743,0.01257,0,1
0,PAUSE,551,11508.1,10,1.0,0.9651,0.0349,0.5,0.51652,-0.01652,1.0,0.88821,0.11179,0.5,0.48743,0.01257,0,1
0,PAUSE,552,11529.2,10,1.0,0.9651,0.0349,0.5,0.51652,-0.01652,1.0,0.88647,0.11353,0.5,0.4913,0.0087,0,1
0,PAUSE,553,11547.8,10,1.0,0.98255,0.01745,0.5,0.51984,-0.01984,1.0,0.89169,0.10831,0.5,0.4913,0.0087,0,1
0,PAUSE,554,11567.6,10,1.0,0.96684,0.03316,0.5,0.51652,-0.01652,1.0,0.89169,0.10831,0.5,0.48549,0.01451,0,1
0,PAUSE,555,11588.9,10,1.0,0.97906,0.02094,0.5,0.51652,-0.01652,1.0,0.89692,0.10308,0.5,0.49323,0.00677,0,1
0,PAUSE,556,11611.3,10,1.0,0.96684,0.03316,0.5,0.51652,-0.01652,1.0,0.90214,0.09786,0.5,0.50097,-0.00097,0,1
0,PAUSE,557,11633.3,10,1.0,0.9808,0.0192,0.5,0.51818,-0.01818,1.0,0.9004,0.0996,0.5,0.48936,0.01064,0,1
0,PAUSE,558,11653.6,10,1.0,0.97033,0.02967,0.5,0.51818,-0.01818,1.0,0.9004,0.0996,0.5,0.50097,-0.00097,0,1
0,PAUSE,559,11673.5,10,1.0,0.97906,0.02094,0.5,0.51486,-0.01486,1.0,0.89866,0.10134,0.5,0.4913,0.0087,0,1
0,PAUSE,560,11695.0,10,1.0,0.97033,0.02967,0.5,0.5215,-0.0215,1.0,0.89866,0.10134,0.5,0.49323,0.00677,0,1
0,PAUSE,561,11714.4,10,1.0,0.97033,0.02967,0.5,0.51652,-0.01652,1.0,0.89866,0.10134,0.5,0.50484,-0.00484,0,1
0,PAUSE,562,11734.4,10,1.0,0.98604,0.01396,0.5,0.51818,-0.01818,1.0,0.90388,0.09612,0.5,0.49516,0.00484,0,1
0,PAUSE,563,11755.4,10,1.0,0.98953,0.01047,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.49516,0.00484,0,1
0,PAUSE,564,11778.2,10,1.0,0.97557,0.02443,0.5,0.51652,-0.01652,1.0,0.89866,0.10134,0.5,0.5087,-0.0087,0,1
0,PAUSE,565,11798.7,10,1.0,0.97382,0.02618,0.5,0.5215,-0.0215,1.0,0.9004,0.0996,0.5,0.49903,0.00097,0,1
0,PAUSE,566,11819.4,10,1.0,0.97731,0.02269,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.49516,0.00484,0,1
0,PAUSE,567,11838.6,10,1.0,0.97033,0.02967,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.49516,0.00484,0,1
0,PAUSE,568,11859.5,10,1.0,0.97208,0.02792,0.5,0.51818,-0.01818,1.0,0.9004,0.0996,0.5,0.49516,0.00484,0,1
0,PAUSE,569,11880.7,10,1.0,0.98429,0.01571,0.5,0.51818,-0.01818,1.0,0.9004,0.0996,0.5,0.49323,0.00677,0,1
0,PAUSE,570,11901.1,10,1.0,0.98604,0.01396,0.5,0.51818,-0.01818,1.0,0.9004,0.0996,0.5,0.4971,0.0029,0,1
0,PAUSE,571,11922.1,10,1.0,0.98255,0.01745,0.5,0.5215,-0.0215,1.0,0.90388,0.09612,0.5,0.49323,0.00677,0,1
0,PAUSE,572,11946.7,10,1.0,0.97382,0.02618,0.5,0.51652,-0.01652,1.0,0.89866,0.10134,0.5,0.48936,0.01064,0,1
0,PAUSE,573,11964.6,10,1.0,0.97382,0.02618,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.48743,0.01257,0,1
0,PAUSE,574,11984.7,10,1.0,0.97557,0.02443,0.5,0.51652,-0.01652,1.0,0.90214,0.09786,0.5,0.48936,0.01064,0,1
0,PAUSE,575,12005.8,10,1.0,0.97731,0.02269,0.5,0.51652,-0.01652,1.0,0.89866,0.10134,0.5,0.4913,0.0087,0,1
0,PAUSE,576,12026.0,10,1.0,0.98953,0.01047,0.5,0.51486,-0.01486,1.0,0.90214,0.09786,0.5,0.49903,0.00097,0,1
0,PAUSE,577,12045.9,10,1.0,0.97208,0.02792,0.5,0.51652,-0.01652,1.0,0.89866,0.10134,0.5,0.49516,0.00484,0,1
0,PAUSE,578,12066.4,10,1.0,0.96684,0.03316,0.5,0.51652,-0.01652,1.0,0.89692,0.10308,0.5,0.4913,0.0087,0,1
0,PAUSE,579,12087.6,10,1.0,0.97731,0.02269,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.49903,0.00097,0,1
0,PAUSE,580,12108.5,10,1.0,0.98429,0.01571,0.5,0.51818,-0.01818,1.0,0.89866,0.10134,0.5,0.4913,0.0087,0,1
0,PAUSE,581,12129.5,10,1.0,0.97557,0.02443,0.5,0.51818,-0.01818,1.0,0.89866,0.10134,0.5,0.4971,0.0029,0,1
0,HOLD_END,582,12150.5,-1,1.0,0.97906,0.02094,0.5,0.51652,-0.01652,1.0,0.90214,0.09786,0.5,0.49516,0.00484,0,1
0,HOLD_END,583,12172.6,-1,1.0,0.97906,0.02094,0.5,0.51818,-0.01818,1.0,0.9004,0.0996,0.5,0.4971,0.0029,0,1
0,HOLD_END,584,12193.6,-1,1.0,0.99127,0.00873,0.5,0.51818,-0.01818,1.0,0.9004,0.0996,0.5,0.4913,0.0087,0,1
0,HOLD_END,585,12216.3,-1,1.0,0.97731,0.02269,0.5,0.51486,-0.01486,1.0,0.9004,0.0996,0.5,0.48936,0.01064,0,1
0,HOLD_END,586,12237.8,-1,1.0,0.99476,0.00524,0.5,0.51652,-0.01652,1.0,0.89866,0.10134,0.5,0.48936,0.01064,0,1
0,HOLD_END,587,12255.9,-1,1.0,0.98953,0.01047,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.48936,0.01064,0,1
0,HOLD_END,588,12276.2,-1,1.0,0.99302,0.00698,0.5,0.51486,-0.01486,1.0,0.9004,0.0996,0.5,0.49516,0.00484,0,1
0,HOLD_END,589,12297.9,-1,1.0,0.98953,0.01047,0.5,0.51652,-0.01652,1.0,0.89866,0.10134,0.5,0.48936,0.01064,0,1
0,HOLD_END,590,12319.4,-1,1.0,0.99127,0.00873,0.5,0.51818,-0.01818,1.0,0.9004,0.0996,0.5,0.4913,0.0087,0,1
0,HOLD_END,591,12339.1,-1,1.0,0.99651,0.00349,0.5,0.51652,-0.01652,1.0,0.89866,0.10134,0.5,0.48936,0.01064,0,1
0,HOLD_END,592,12359.5,-1,1.0,0.99302,0.00698,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.4913,0.0087,0,1
0,HOLD_END,593,12379.8,-1,1.0,0.98429,0.01571,0.5,0.51984,-0.01984,1.0,0.90214,0.09786,0.5,0.49323,0.00677,0,1
0,HOLD_END,594,12401.8,-1,1.0,0.99651,0.00349,0.5,0.5215,-0.0215,1.0,0.89866,0.10134,0.5,0.50097,-0.00097,0,1
0,HOLD_END,595,12422.3,-1,1.0,1.0,0.0,0.5,0.51652,-0.01652,1.0,0.90388,0.09612,0.5,0.49516,0.00484,0,1
0,HOLD_END,596,12445.4,-1,1.0,0.99651,0.00349,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.48936,0.01064,0,1
0,HOLD_END,597,12464.0,-1,1.0,1.0,0.0,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.4913,0.0087,0,1
0,HOLD_END,598,12485.9,-1,1.0,0.99825,0.00175,0.5,0.51652,-0.01652,1.0,0.89866,0.10134,0.5,0.4913,0.0087,0,1
0,HOLD_END,599,12508.0,-1,1.0,0.98604,0.01396,0.5,0.5215,-0.0215,1.0,0.89866,0.10134,0.5,0.4913,0.0087,0,1
0,HOLD_END,600,12527.5,-1,1.0,0.98604,0.01396,0.5,0.51652,-0.01652,1.0,0.89866,0.10134,0.5,0.4913,0.0087,0,1
0,HOLD_END,601,12547.8,-1,1.0,0.98953,0.01047,0.5,0.51652,-0.01652,1.0,0.89866,0.10134,0.5,0.48936,0.01064,0,1
0,HOLD_END,602,12568.3,-1,1.0,0.98604,0.01396,0.5,0.51652,-0.01652,1.0,0.89866,0.10134,0.5,0.4971,0.0029,0,1
0,HOLD_END,603,12588.8,-1,1.0,0.99825,0.00175,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.50484,-0.00484,0,1
0,HOLD_END,604,12609.3,-1,1.0,0.99825,0.00175,0.5,0.5215,-0.0215,1.0,0.89866,0.10134,0.5,0.49323,0.00677,0,1
0,HOLD_END,605,12631.3,-1,1.0,0.99651,0.00349,0.5,0.51652,-0.01652,1.0,0.89866,0.10134,0.5,0.50097,-0.00097,0,1
0,HOLD_END,606,12652.8,-1,1.0,0.99825,0.00175,0.5,0.51652,-0.01652,1.0,0.90214,0.09786,0.5,0.49903,0.00097,0,1
0,HOLD_END,607,12672.2,-1,1.0,1.0,0.0,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.50097,-0.00097,0,1
0,HOLD_END,608,12693.2,-1,1.0,0.99825,0.00175,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.4971,0.0029,0,1
0,HOLD_END,609,12717.1,-1,1.0,1.0,0.0,0.5,0.51818,-0.01818,1.0,0.9004,0.0996,0.5,0.4971,0.0029,0,1
0,HOLD_END,610,12737.4,-1,1.0,0.98953,0.01047,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.4971,0.0029,0,1
0,HOLD_END,611,12755.8,-1,1.0,0.98953,0.01047,0.5,0.51652,-0.01652,1.0,0.89866,0.10134,0.5,0.4971,0.0029,0,1
0,HOLD_END,612,12777.4,-1,1.0,1.0,0.0,0.5,0.51486,-0.01486,1.0,0.9004,0.0996,0.5,0.49516,0.00484,0,1
0,HOLD_END,613,12798.5,-1,1.0,1.0,0.0,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.49323,0.00677,0,1
0,HOLD_END,614,12820.6,-1,1.0,0.99825,0.00175,0.5,0.51652,-0.01652,1.0,0.9004,0.0996,0.5,0.49516,0.00484,0,1
